"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Активация подсказки",""
"passed","Mon Oct 07 01:56:47 GMT 2024","Mon Oct 07 01:57:11 GMT 2024","23692","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
"passed","Mon Oct 07 01:53:26 GMT 2024","Mon Oct 07 01:53:42 GMT 2024","15780","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Mon Oct 07 02:01:55 GMT 2024","Mon Oct 07 02:02:26 GMT 2024","30596","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Mon Oct 07 01:56:19 GMT 2024","Mon Oct 07 01:56:47 GMT 2024","28363","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода",""
"passed","Mon Oct 07 01:52:17 GMT 2024","Mon Oct 07 01:52:23 GMT 2024","6417","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
"passed","Mon Oct 07 01:52:56 GMT 2024","Mon Oct 07 01:53:04 GMT 2024","7908","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Mon Oct 07 01:55:29 GMT 2024","Mon Oct 07 01:55:53 GMT 2024","24237","tests","test_cart","","","","Выделение части товара",""
"passed","Mon Oct 07 01:53:42 GMT 2024","Mon Oct 07 01:53:53 GMT 2024","10578","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Очистка поля 'Промокод'",""
"passed","Mon Oct 07 01:58:40 GMT 2024","Mon Oct 07 01:59:05 GMT 2024","25238","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"passed","Mon Oct 07 01:53:19 GMT 2024","Mon Oct 07 01:53:26 GMT 2024","7262","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"skipped","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:00 GMT 2024","0","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Mon Oct 07 01:58:02 GMT 2024","Mon Oct 07 01:58:13 GMT 2024","11307","tests","test_cart","","","","Отправка на печать",""
"passed","Mon Oct 07 01:52:42 GMT 2024","Mon Oct 07 01:52:48 GMT 2024","6504","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Mon Oct 07 02:01:00 GMT 2024","Mon Oct 07 02:01:27 GMT 2024","27524","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Mon Oct 07 01:57:11 GMT 2024","Mon Oct 07 01:57:33 GMT 2024","22080","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Mon Oct 07 02:02:26 GMT 2024","Mon Oct 07 02:02:39 GMT 2024","12793","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"skipped","Mon Oct 07 01:54:01 GMT 2024","Mon Oct 07 01:54:01 GMT 2024","0","tests","test_autorization","","","","Авторизуюсь через testmail.app",""
"passed","Mon Oct 07 01:52:23 GMT 2024","Mon Oct 07 01:52:30 GMT 2024","6697","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
