"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Sep 30 13:14:19 GMT 2024","Mon Sep 30 13:14:19 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
"passed","Mon Sep 30 13:13:08 GMT 2024","Mon Sep 30 13:13:14 GMT 2024","6281","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:16 GMT 2024","Mon Sep 30 13:13:20 GMT 2024","4060","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:55 GMT 2024","Mon Sep 30 13:13:00 GMT 2024","4577","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Mon Sep 30 13:12:47 GMT 2024","Mon Sep 30 13:12:54 GMT 2024","6329","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:32 GMT 2024","Mon Sep 30 13:12:39 GMT 2024","7276","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:14:01 GMT 2024","Mon Sep 30 13:14:09 GMT 2024","8416","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Mon Sep 30 13:13:35 GMT 2024","Mon Sep 30 13:13:39 GMT 2024","4350","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:14:11 GMT 2024","Mon Sep 30 13:14:18 GMT 2024","6887","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Sep 30 13:13:21 GMT 2024","Mon Sep 30 13:13:26 GMT 2024","5265","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:47 GMT 2024","Mon Sep 30 13:13:59 GMT 2024","11776","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"broken","Mon Sep 30 13:14:21 GMT 2024","Mon Sep 30 13:15:00 GMT 2024","39758","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Mon Sep 30 13:13:02 GMT 2024","Mon Sep 30 13:13:06 GMT 2024","4242","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Mon Sep 30 13:12:41 GMT 2024","Mon Sep 30 13:12:46 GMT 2024","4824","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:28 GMT 2024","Mon Sep 30 13:13:33 GMT 2024","4893","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:41 GMT 2024","Mon Sep 30 13:13:45 GMT 2024","4526","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
