"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 28 00:57:05 GMT 2024","Sat Sep 28 00:57:10 GMT 2024","5316","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:57:59 GMT 2024","Sat Sep 28 00:58:08 GMT 2024","9009","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Sat Sep 28 00:56:39 GMT 2024","Sat Sep 28 00:56:43 GMT 2024","3629","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:56:34 GMT 2024","Sat Sep 28 00:56:38 GMT 2024","3738","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:57:00 GMT 2024","Sat Sep 28 00:57:03 GMT 2024","3550","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:56:54 GMT 2024","Sat Sep 28 00:56:58 GMT 2024","4675","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"skipped","Sat Sep 28 00:57:57 GMT 2024","Sat Sep 28 00:57:57 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
"passed","Sat Sep 28 00:57:50 GMT 2024","Sat Sep 28 00:57:56 GMT 2024","5988","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Sat Sep 28 00:56:50 GMT 2024","Sat Sep 28 00:56:52 GMT 2024","2722","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Sat Sep 28 00:57:23 GMT 2024","Sat Sep 28 00:57:27 GMT 2024","3682","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:57:12 GMT 2024","Sat Sep 28 00:57:17 GMT 2024","4895","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:56:44 GMT 2024","Sat Sep 28 00:56:48 GMT 2024","3900","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Sat Sep 28 00:56:28 GMT 2024","Sat Sep 28 00:56:33 GMT 2024","5150","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Sat Sep 28 00:57:18 GMT 2024","Sat Sep 28 00:57:22 GMT 2024","4011","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"skipped","Sat Sep 28 00:58:09 GMT 2024","Sat Sep 28 00:58:09 GMT 2024","0","tests","test_cart","","","","Переход в чек-аут",""
"broken","Sat Sep 28 00:58:11 GMT 2024","Sat Sep 28 00:58:49 GMT 2024","38409","tests","test_cart","","","","Активация блока изменения информации",""
"passed","Sat Sep 28 00:57:29 GMT 2024","Sat Sep 28 00:57:38 GMT 2024","9687","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Sat Sep 28 00:57:40 GMT 2024","Sat Sep 28 00:57:49 GMT 2024","9209","tests","test_add_to_cart","","","","Добавление товара из корзины",""
