"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 13:12:30 GMT 2024","Mon Sep 30 13:12:34 GMT 2024","3828","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:42 GMT 2024","Mon Sep 30 13:12:46 GMT 2024","4069","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Mon Sep 30 13:13:35 GMT 2024","Mon Sep 30 13:13:44 GMT 2024","9091","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Mon Sep 30 13:13:11 GMT 2024","Mon Sep 30 13:13:16 GMT 2024","4488","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:52 GMT 2024","Mon Sep 30 13:12:56 GMT 2024","3883","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:47 GMT 2024","Mon Sep 30 13:12:51 GMT 2024","3648","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"failed","Mon Sep 30 13:13:54 GMT 2024","Mon Sep 30 13:14:10 GMT 2024","15802","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Mon Sep 30 13:12:36 GMT 2024","Mon Sep 30 13:12:40 GMT 2024","4476","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"skipped","Mon Sep 30 13:13:53 GMT 2024","Mon Sep 30 13:13:53 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
"passed","Mon Sep 30 13:12:25 GMT 2024","Mon Sep 30 13:12:29 GMT 2024","4236","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:45 GMT 2024","Mon Sep 30 13:13:52 GMT 2024","6104","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Sep 30 13:12:16 GMT 2024","Mon Sep 30 13:12:23 GMT 2024","6781","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:12:58 GMT 2024","Mon Sep 30 13:13:03 GMT 2024","5013","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:23 GMT 2024","Mon Sep 30 13:13:34 GMT 2024","10941","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Mon Sep 30 13:13:04 GMT 2024","Mon Sep 30 13:13:10 GMT 2024","5911","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 13:13:17 GMT 2024","Mon Sep 30 13:13:21 GMT 2024","3862","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
