"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"passed","Wed Oct 02 00:57:57 GMT 2024","Wed Oct 02 00:58:04 GMT 2024","7154","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 01:03:39 GMT 2024","Wed Oct 02 01:04:06 GMT 2024","27437","tests","test_cart","","","","Отмена удаления товара",""
"passed","Wed Oct 02 01:04:06 GMT 2024","Wed Oct 02 01:04:35 GMT 2024","28455","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Wed Oct 02 00:58:04 GMT 2024","Wed Oct 02 00:58:13 GMT 2024","8721","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 01:04:35 GMT 2024","Wed Oct 02 01:05:01 GMT 2024","26159","tests","test_cart","","","","Активация окна авторизации в пустой корзине",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Активация подсказки",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
"passed","Wed Oct 02 01:00:38 GMT 2024","Wed Oct 02 01:01:07 GMT 2024","29176","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Wed Oct 02 00:58:22 GMT 2024","Wed Oct 02 00:58:28 GMT 2024","6929","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 01:01:59 GMT 2024","Wed Oct 02 01:02:28 GMT 2024","28731","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Wed Oct 02 00:58:13 GMT 2024","Wed Oct 02 00:58:21 GMT 2024","8595","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Очистка поля 'Промокод'",""
"skipped","Wed Oct 02 00:59:16 GMT 2024","Wed Oct 02 00:59:16 GMT 2024","0","tests","test_cart","","","","Переход в чек-аут",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"passed","Wed Oct 02 00:58:29 GMT 2024","Wed Oct 02 00:58:42 GMT 2024","13686","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Wed Oct 02 01:06:55 GMT 2024","Wed Oct 02 01:07:08 GMT 2024","12984","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Wed Oct 02 01:05:56 GMT 2024","Wed Oct 02 01:06:27 GMT 2024","31376","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
"skipped","Wed Oct 02 01:07:08 GMT 2024","Wed Oct 02 01:07:08 GMT 2024","0","tests","test_create_order","","","","test_create_order[chromium]",""
"passed","Wed Oct 02 01:01:07 GMT 2024","Wed Oct 02 01:01:33 GMT 2024","26583","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
"passed","Wed Oct 02 00:57:10 GMT 2024","Wed Oct 02 00:57:19 GMT 2024","9152","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 00:57:02 GMT 2024","Wed Oct 02 00:57:10 GMT 2024","7920","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 01:01:34 GMT 2024","Wed Oct 02 01:01:59 GMT 2024","25720","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Закрытие блока изменения информации",""
"passed","Wed Oct 02 01:02:55 GMT 2024","Wed Oct 02 01:03:10 GMT 2024","14681","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:56 GMT 2024","27013","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Wed Oct 02 00:57:51 GMT 2024","Wed Oct 02 00:57:57 GMT 2024","5689","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Активация окна изменения цены",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Wed Oct 02 01:06:27 GMT 2024","Wed Oct 02 01:06:55 GMT 2024","28004","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Wed Oct 02 01:00:11 GMT 2024","Wed Oct 02 01:00:38 GMT 2024","26248","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Wed Oct 02 00:58:54 GMT 2024","Wed Oct 02 00:59:03 GMT 2024","8197","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Wed Oct 02 01:05:01 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","27594","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"skipped","Wed Oct 02 01:05:29 GMT 2024","Wed Oct 02 01:05:29 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода",""
"passed","Wed Oct 02 00:59:16 GMT 2024","Wed Oct 02 00:59:42 GMT 2024","26352","tests","test_cart","","","","Выделение всего товара",""
"passed","Wed Oct 02 00:59:03 GMT 2024","Wed Oct 02 00:59:16 GMT 2024","13288","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Wed Oct 02 00:57:45 GMT 2024","Wed Oct 02 00:57:51 GMT 2024","6116","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 00:57:19 GMT 2024","Wed Oct 02 00:57:31 GMT 2024","11627","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 01:03:10 GMT 2024","Wed Oct 02 01:03:39 GMT 2024","28879","tests","test_cart","","","","Удаление всего товара (Корзина)",""
