"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 02 12:34:38 GMT 2024","Wed Oct 02 12:34:38 GMT 2024","0","tests","test_create_order","","","","test_create_order[chromium]",""
"passed","Wed Oct 02 12:25:43 GMT 2024","Wed Oct 02 12:25:52 GMT 2024","8744","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Wed Oct 02 12:28:38 GMT 2024","Wed Oct 02 12:29:05 GMT 2024","26650","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Wed Oct 02 12:25:32 GMT 2024","Wed Oct 02 12:25:43 GMT 2024","11065","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"skipped","Wed Oct 02 12:25:52 GMT 2024","Wed Oct 02 12:25:52 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
"skipped","Wed Oct 02 12:32:51 GMT 2024","Wed Oct 02 12:32:51 GMT 2024","0","tests","test_cart","","","","Активация окна изменения цены",""
"passed","Wed Oct 02 12:24:02 GMT 2024","Wed Oct 02 12:24:11 GMT 2024","9176","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:24:26 GMT 2024","Wed Oct 02 12:24:32 GMT 2024","6008","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"skipped","Wed Oct 02 12:32:51 GMT 2024","Wed Oct 02 12:32:51 GMT 2024","0","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"passed","Wed Oct 02 12:25:12 GMT 2024","Wed Oct 02 12:25:32 GMT 2024","19539","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"skipped","Wed Oct 02 12:32:51 GMT 2024","Wed Oct 02 12:32:51 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Wed Oct 02 12:25:07 GMT 2024","Wed Oct 02 12:25:12 GMT 2024","5402","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:30:22 GMT 2024","Wed Oct 02 12:30:52 GMT 2024","29677","tests","test_cart","","","","Удаление всего товара (Корзина)",""
