"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 01:04:03 GMT 2024","Tue Sep 10 01:04:21 GMT 2024","17630","tests","test_cart","","","","Отмена удаления товара",""
"passed","Tue Sep 10 01:03:25 GMT 2024","Tue Sep 10 01:03:34 GMT 2024","9499","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Tue Sep 10 01:03:06 GMT 2024","Tue Sep 10 01:03:15 GMT 2024","9012","tests","test_cart","","","","Отправка на печать",""
"skipped","Tue Sep 10 01:08:53 GMT 2024","Tue Sep 10 01:08:53 GMT 2024","0","tests","test_create_order","","","","test_add_to_cart_from_listing[chromium]",""
"passed","Tue Sep 10 01:04:21 GMT 2024","Tue Sep 10 01:04:40 GMT 2024","18806","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Tue Sep 10 01:07:12 GMT 2024","Tue Sep 10 01:07:34 GMT 2024","21468","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"passed","Tue Sep 10 01:06:51 GMT 2024","Tue Sep 10 01:07:12 GMT 2024","21180","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Tue Sep 10 01:06:09 GMT 2024","Tue Sep 10 01:06:20 GMT 2024","10579","tests","test_cart","","","","Очистка поля 'Промокод'",""
"broken","Tue Sep 10 01:01:39 GMT 2024","Tue Sep 10 01:02:25 GMT 2024","45852","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Tue Sep 10 01:03:34 GMT 2024","Tue Sep 10 01:03:45 GMT 2024","11327","tests","test_cart","","","","Закрытие блока изменения информации",""
"passed","Tue Sep 10 01:05:27 GMT 2024","Tue Sep 10 01:05:38 GMT 2024","11054","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Tue Sep 10 00:54:53 GMT 2024","Tue Sep 10 00:54:57 GMT 2024","4483","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"broken","Tue Sep 10 00:57:22 GMT 2024","Tue Sep 10 00:58:05 GMT 2024","43309","tests","test_autorization","","","","Авторизация через mail.ru",""
"broken","Tue Sep 10 00:56:45 GMT 2024","Tue Sep 10 00:57:22 GMT 2024","36415","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Tue Sep 10 00:55:18 GMT 2024","Tue Sep 10 00:55:22 GMT 2024","3562","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Tue Sep 10 00:55:04 GMT 2024","Tue Sep 10 00:55:09 GMT 2024","4342","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Tue Sep 10 01:08:33 GMT 2024","Tue Sep 10 01:08:44 GMT 2024","10418","tests","test_cart_test_fir_test_IT","","","","Активация блока изменения информации",""
"passed","Tue Sep 10 00:54:57 GMT 2024","Tue Sep 10 00:55:00 GMT 2024","3113","tests.Heder_links","test_home","","","","test_home[chromium]",""
"passed","Tue Sep 10 01:00:46 GMT 2024","Tue Sep 10 01:01:07 GMT 2024","20873","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Tue Sep 10 01:07:34 GMT 2024","Tue Sep 10 01:07:53 GMT 2024","19415","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Tue Sep 10 00:55:09 GMT 2024","Tue Sep 10 00:55:14 GMT 2024","5290","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Tue Sep 10 01:06:30 GMT 2024","Tue Sep 10 01:06:51 GMT 2024","21387","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Tue Sep 10 01:08:14 GMT 2024","Tue Sep 10 01:08:33 GMT 2024","19396","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Tue Sep 10 01:07:53 GMT 2024","Tue Sep 10 01:08:14 GMT 2024","20427","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
