"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 12:54:45 GMT 2024","Mon Oct 07 12:55:07 GMT 2024","21646","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Mon Oct 07 12:49:53 GMT 2024","Mon Oct 07 12:50:00 GMT 2024","6746","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Oct 07 12:48:44 GMT 2024","Mon Oct 07 12:48:49 GMT 2024","5235","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"skipped","Mon Oct 07 12:55:46 GMT 2024","Mon Oct 07 12:55:46 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"passed","Mon Oct 07 12:48:55 GMT 2024","Mon Oct 07 12:48:59 GMT 2024","4612","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"broken","Mon Oct 07 12:50:09 GMT 2024","Mon Oct 07 12:51:04 GMT 2024","54617","tests","test_cart","","","","Переход в чек-аут",""
"skipped","Mon Oct 07 12:57:02 GMT 2024","Mon Oct 07 12:57:02 GMT 2024","0","tests","test_create_order","","","","test_create_order[chromium]",""
"passed","Mon Oct 07 12:49:07 GMT 2024","Mon Oct 07 12:49:11 GMT 2024","4047","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Mon Oct 07 12:49:26 GMT 2024","Mon Oct 07 12:49:31 GMT 2024","4631","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Mon Oct 07 12:55:28 GMT 2024","Mon Oct 07 12:55:46 GMT 2024","18213","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Mon Oct 07 12:52:50 GMT 2024","Mon Oct 07 12:53:08 GMT 2024","17748","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Mon Oct 07 12:51:23 GMT 2024","Mon Oct 07 12:51:46 GMT 2024","22513","tests","test_cart","","","","Выделение части товара",""
"skipped","Mon Oct 07 12:55:46 GMT 2024","Mon Oct 07 12:55:46 GMT 2024","0","tests","test_cart","","","","Закрытие блока изменения информации",""
"skipped","Mon Oct 07 12:55:46 GMT 2024","Mon Oct 07 12:55:46 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
