"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 01:54:35 GMT 2024","Fri Oct 18 01:54:56 GMT 2024","21005","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Fri Oct 18 01:50:04 GMT 2024","Fri Oct 18 01:50:11 GMT 2024","6969","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Fri Oct 18 01:51:55 GMT 2024","Fri Oct 18 01:52:23 GMT 2024","28769","tests","test_cart","","","","Переход в чек-аут",""
"passed","Fri Oct 18 01:55:25 GMT 2024","Fri Oct 18 01:55:40 GMT 2024","14464","tests","test_cart","","","","Отправка на печать",""
"passed","Fri Oct 18 01:50:11 GMT 2024","Fri Oct 18 01:50:15 GMT 2024","4626","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Fri Oct 18 01:56:27 GMT 2024","Fri Oct 18 01:56:56 GMT 2024","29244","tests","test_cart","","","","Отмена удаления товара",""
"passed","Fri Oct 18 02:01:12 GMT 2024","Fri Oct 18 02:01:38 GMT 2024","25808","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Fri Oct 18 01:56:56 GMT 2024","Fri Oct 18 01:57:22 GMT 2024","25472","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Fri Oct 18 01:59:11 GMT 2024","Fri Oct 18 01:59:53 GMT 2024","42637","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Fri Oct 18 01:59:53 GMT 2024","Fri Oct 18 02:00:34 GMT 2024","40525","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Fri Oct 18 01:50:25 GMT 2024","Fri Oct 18 01:50:32 GMT 2024","6371","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Fri Oct 18 01:54:56 GMT 2024","Fri Oct 18 01:55:25 GMT 2024","29617","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Fri Oct 18 01:53:42 GMT 2024","Fri Oct 18 01:54:13 GMT 2024","30866","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Fri Oct 18 01:57:22 GMT 2024","Fri Oct 18 01:57:50 GMT 2024","28116","tests","test_cart","","","","Активация окна авторизации в пустой корзине",""
"passed","Fri Oct 18 01:56:03 GMT 2024","Fri Oct 18 01:56:27 GMT 2024","23572","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"passed","Fri Oct 18 02:02:06 GMT 2024","Fri Oct 18 02:02:37 GMT 2024","30815","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Fri Oct 18 01:49:55 GMT 2024","Fri Oct 18 01:50:04 GMT 2024","8462","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Fri Oct 18 01:51:40 GMT 2024","Fri Oct 18 01:51:54 GMT 2024","13999","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Fri Oct 18 01:55:52 GMT 2024","Fri Oct 18 01:56:03 GMT 2024","10912","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
