"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 01:00:50 GMT 2024","Sun Sep 15 01:00:54 GMT 2024","4164","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 01:07:11 GMT 2024","Sun Sep 15 01:07:33 GMT 2024","22242","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Sun Sep 15 01:10:29 GMT 2024","Sun Sep 15 01:10:40 GMT 2024","11227","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Sun Sep 15 01:00:39 GMT 2024","Sun Sep 15 01:00:43 GMT 2024","3785","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Sun Sep 15 01:08:06 GMT 2024","Sun Sep 15 01:08:16 GMT 2024","10466","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"broken","Sun Sep 15 01:03:07 GMT 2024","Sun Sep 15 01:03:50 GMT 2024","42426","tests","test_autorization","","","","Авторизация через mail.ru",""
"passed","Sun Sep 15 01:00:59 GMT 2024","Sun Sep 15 01:01:04 GMT 2024","4674","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 01:12:22 GMT 2024","Sun Sep 15 01:12:44 GMT 2024","22000","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"passed","Sun Sep 15 01:01:09 GMT 2024","Sun Sep 15 01:01:13 GMT 2024","3813","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 01:00:35 GMT 2024","Sun Sep 15 01:00:39 GMT 2024","3842","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"broken","Sun Sep 15 01:02:31 GMT 2024","Sun Sep 15 01:03:07 GMT 2024","35986","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Sun Sep 15 01:06:11 GMT 2024","Sun Sep 15 01:06:34 GMT 2024","23409","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Sun Sep 15 01:13:04 GMT 2024","Sun Sep 15 01:13:26 GMT 2024","21573","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
"passed","Sun Sep 15 01:13:58 GMT 2024","Sun Sep 15 01:14:08 GMT 2024","9469","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Sun Sep 15 01:09:36 GMT 2024","Sun Sep 15 01:09:57 GMT 2024","21709","tests","test_cart","","","","Активация окна авторизации в пустой корзине",""
"passed","Sun Sep 15 01:01:04 GMT 2024","Sun Sep 15 01:01:09 GMT 2024","4715","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 01:05:07 GMT 2024","Sun Sep 15 01:05:26 GMT 2024","18589","tests","test_cart","","","","Выделение всего товара",""
"passed","Sun Sep 15 01:06:34 GMT 2024","Sun Sep 15 01:06:53 GMT 2024","18861","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
"passed","Sun Sep 15 01:09:15 GMT 2024","Sun Sep 15 01:09:36 GMT 2024","20778","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Sun Sep 15 01:11:36 GMT 2024","Sun Sep 15 01:11:59 GMT 2024","22288","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Sun Sep 15 01:09:57 GMT 2024","Sun Sep 15 01:10:16 GMT 2024","18840","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Sun Sep 15 01:07:33 GMT 2024","Sun Sep 15 01:07:46 GMT 2024","12738","tests","test_cart","","","","Активация окна изменения цены",""
"broken","Sun Sep 15 01:03:59 GMT 2024","Sun Sep 15 01:04:54 GMT 2024","54838","tests","test_cart","","","","Переход в чек-аут",""
"passed","Sun Sep 15 01:03:50 GMT 2024","Sun Sep 15 01:03:59 GMT 2024","9253","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Sun Sep 15 01:07:46 GMT 2024","Sun Sep 15 01:07:55 GMT 2024","9362","tests","test_cart","","","","Отправка на печать",""
"passed","Sun Sep 15 01:08:32 GMT 2024","Sun Sep 15 01:08:54 GMT 2024","21943","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"passed","Sun Sep 15 01:00:46 GMT 2024","Sun Sep 15 01:00:50 GMT 2024","4161","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"broken","Sun Sep 15 01:01:53 GMT 2024","Sun Sep 15 01:02:31 GMT 2024","38299","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Sun Sep 15 01:11:59 GMT 2024","Sun Sep 15 01:12:22 GMT 2024","22908","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
