"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Wed Oct 02 12:49:57 GMT 2024","Wed Oct 02 12:50:04 GMT 2024","6469","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:51:19 GMT 2024","Wed Oct 02 12:51:40 GMT 2024","21123","tests","test_cart","","","","Переход в чек-аут",""
"passed","Wed Oct 02 12:49:38 GMT 2024","Wed Oct 02 12:49:45 GMT 2024","6877","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Wed Oct 02 12:50:22 GMT 2024","Wed Oct 02 12:50:28 GMT 2024","6432","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:49:13 GMT 2024","Wed Oct 02 12:49:21 GMT 2024","8477","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:49:51 GMT 2024","Wed Oct 02 12:49:57 GMT 2024","6637","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:54:58 GMT 2024","Wed Oct 02 12:55:22 GMT 2024","23408","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Активация окна изменения цены",""
"passed","Wed Oct 02 12:50:35 GMT 2024","Wed Oct 02 12:50:48 GMT 2024","12810","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"skipped","Wed Oct 02 12:51:07 GMT 2024","Wed Oct 02 12:51:07 GMT 2024","0","tests","test_autorization","","","","Авторизуюсь через testmail.app",""
"passed","Wed Oct 02 12:58:01 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","24754","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Wed Oct 02 12:55:37 GMT 2024","Wed Oct 02 12:55:52 GMT 2024","14336","tests","test_cart","","","","Изменение количества товара через счетчик",""
"passed","Wed Oct 02 12:59:21 GMT 2024","Wed Oct 02 12:59:52 GMT 2024","30400","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:54 GMT 2024","28888","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Wed Oct 02 12:58:54 GMT 2024","Wed Oct 02 12:59:21 GMT 2024","26885","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
"passed","Wed Oct 02 12:50:12 GMT 2024","Wed Oct 02 12:50:22 GMT 2024","9749","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Wed Oct 02 12:57:32 GMT 2024","Wed Oct 02 12:58:01 GMT 2024","28812","tests","test_cart","","","","Активация окна авторизации в пустой корзине",""
"passed","Wed Oct 02 12:53:06 GMT 2024","Wed Oct 02 12:53:40 GMT 2024","33714","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Wed Oct 02 12:59:52 GMT 2024","Wed Oct 02 13:00:03 GMT 2024","11638","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Wed Oct 02 12:57:03 GMT 2024","Wed Oct 02 12:57:32 GMT 2024","28220","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Wed Oct 02 12:50:28 GMT 2024","Wed Oct 02 12:50:35 GMT 2024","6870","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:50:04 GMT 2024","Wed Oct 02 12:50:12 GMT 2024","8094","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:50:48 GMT 2024","Wed Oct 02 12:50:59 GMT 2024","10444","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Закрытие блока изменения информации",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Очистка поля 'Промокод'",""
"passed","Wed Oct 02 12:51:41 GMT 2024","Wed Oct 02 12:52:06 GMT 2024","25275","tests","test_cart","","","","Выделение всего товара",""
"passed","Wed Oct 02 12:56:06 GMT 2024","Wed Oct 02 12:56:36 GMT 2024","29987","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"passed","Wed Oct 02 12:49:45 GMT 2024","Wed Oct 02 12:49:51 GMT 2024","5753","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"passed","Wed Oct 02 12:50:59 GMT 2024","Wed Oct 02 12:51:07 GMT 2024","7985","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Активация подсказки",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"passed","Wed Oct 02 12:49:30 GMT 2024","Wed Oct 02 12:49:38 GMT 2024","7426","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:55:52 GMT 2024","Wed Oct 02 12:56:06 GMT 2024","14602","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Wed Oct 02 12:56:36 GMT 2024","Wed Oct 02 12:57:03 GMT 2024","27027","tests","test_cart","","","","Отмена удаления товара",""
"passed","Wed Oct 02 12:49:21 GMT 2024","Wed Oct 02 12:49:30 GMT 2024","9084","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Wed Oct 02 12:52:06 GMT 2024","Wed Oct 02 12:52:35 GMT 2024","29461","tests","test_cart","","","","Выделение части товара",""
"passed","Wed Oct 02 12:54:32 GMT 2024","Wed Oct 02 12:54:58 GMT 2024","26446","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Wed Oct 02 12:52:35 GMT 2024","Wed Oct 02 12:53:06 GMT 2024","30301","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Wed Oct 02 12:53:40 GMT 2024","Wed Oct 02 12:54:32 GMT 2024","52061","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
"passed","Wed Oct 02 12:51:07 GMT 2024","Wed Oct 02 12:51:19 GMT 2024","12590","tests","test_cart","","","","Открытие модального окна авторизации",""
"skipped","Wed Oct 02 13:00:03 GMT 2024","Wed Oct 02 13:00:03 GMT 2024","0","tests","test_create_order","","","","test_create_order[chromium]",""
"passed","Wed Oct 02 12:55:22 GMT 2024","Wed Oct 02 12:55:37 GMT 2024","15359","tests","test_cart","","","","Отправка на печать",""
"skipped","Wed Oct 02 12:58:25 GMT 2024","Wed Oct 02 12:58:25 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода",""
