"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Sep 30 16:02:41 GMT 2024","Mon Sep 30 16:02:56 GMT 2024","15063","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Mon Sep 30 16:01:15 GMT 2024","Mon Sep 30 16:01:20 GMT 2024","5038","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Mon Sep 30 16:01:22 GMT 2024","Mon Sep 30 16:01:26 GMT 2024","3878","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Mon Sep 30 16:01:54 GMT 2024","Mon Sep 30 16:01:59 GMT 2024","4366","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:01:07 GMT 2024","Mon Sep 30 16:01:14 GMT 2024","6453","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:02:31 GMT 2024","Mon Sep 30 16:02:37 GMT 2024","6900","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Sep 30 16:00:51 GMT 2024","Mon Sep 30 16:00:59 GMT 2024","7612","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:01:35 GMT 2024","Mon Sep 30 16:01:39 GMT 2024","4116","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:01:47 GMT 2024","Mon Sep 30 16:01:52 GMT 2024","5116","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:02:06 GMT 2024","Mon Sep 30 16:02:18 GMT 2024","11987","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Mon Sep 30 16:01:01 GMT 2024","Mon Sep 30 16:01:06 GMT 2024","5044","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:01:27 GMT 2024","Mon Sep 30 16:01:33 GMT 2024","5612","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"skipped","Mon Sep 30 16:02:39 GMT 2024","Mon Sep 30 16:02:39 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
"passed","Mon Sep 30 16:02:20 GMT 2024","Mon Sep 30 16:02:29 GMT 2024","8537","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Mon Sep 30 16:01:40 GMT 2024","Mon Sep 30 16:01:45 GMT 2024","4663","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 16:02:00 GMT 2024","Mon Sep 30 16:02:04 GMT 2024","4073","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
