"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 16 11:48:08 GMT 2024","Wed Oct 16 11:48:21 GMT 2024","12608","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"broken","Wed Oct 16 11:55:54 GMT 2024","Wed Oct 16 11:55:54 GMT 2024","0","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Wed Oct 16 11:48:41 GMT 2024","Wed Oct 16 11:48:57 GMT 2024","16549","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Wed Oct 16 11:52:19 GMT 2024","Wed Oct 16 11:52:42 GMT 2024","22437","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Wed Oct 16 11:48:34 GMT 2024","Wed Oct 16 11:48:41 GMT 2024","6533","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Wed Oct 16 11:47:37 GMT 2024","Wed Oct 16 11:47:46 GMT 2024","8677","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Wed Oct 16 11:50:53 GMT 2024","Wed Oct 16 11:51:21 GMT 2024","28123","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Wed Oct 16 11:47:46 GMT 2024","Wed Oct 16 11:47:54 GMT 2024","7857","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Wed Oct 16 11:47:22 GMT 2024","Wed Oct 16 11:47:29 GMT 2024","7348","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Wed Oct 16 11:49:10 GMT 2024","Wed Oct 16 11:49:18 GMT 2024","8637","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Wed Oct 16 11:50:25 GMT 2024","Wed Oct 16 11:50:53 GMT 2024","28149","tests","test_cart","","","","Выделение части товара",""
"passed","Wed Oct 16 11:49:18 GMT 2024","Wed Oct 16 11:49:31 GMT 2024","12888","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Wed Oct 16 11:53:19 GMT 2024","Wed Oct 16 11:53:32 GMT 2024","13448","tests","test_cart","","","","Изменение количества товара через счетчик",""
