"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 01:52:50 GMT 2024","Mon Oct 21 01:52:56 GMT 2024","5174","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 02:01:01 GMT 2024","Mon Oct 21 02:01:37 GMT 2024","35776","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"skipped","Mon Oct 21 01:53:35 GMT 2024","Mon Oct 21 01:53:35 GMT 2024","0","tests","test_autorization","","","","Авторизуюсь через testmail.app",""
"passed","Mon Oct 21 01:54:59 GMT 2024","Mon Oct 21 01:55:25 GMT 2024","26224","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Mon Oct 21 01:51:59 GMT 2024","Mon Oct 21 01:52:06 GMT 2024","6944","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 01:53:28 GMT 2024","Mon Oct 21 01:53:35 GMT 2024","6380","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Oct 21 01:52:31 GMT 2024","Mon Oct 21 01:52:36 GMT 2024","4631","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 02:02:16 GMT 2024","Mon Oct 21 02:02:43 GMT 2024","27045","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Mon Oct 21 01:57:19 GMT 2024","Mon Oct 21 01:57:31 GMT 2024","12322","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Mon Oct 21 01:56:59 GMT 2024","Mon Oct 21 01:57:08 GMT 2024","9502","tests","test_cart","","","","Отправка на печать",""
"passed","Mon Oct 21 01:52:42 GMT 2024","Mon Oct 21 01:52:50 GMT 2024","8050","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 01:53:07 GMT 2024","Mon Oct 21 01:53:19 GMT 2024","12536","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Mon Oct 21 01:53:35 GMT 2024","Mon Oct 21 01:53:46 GMT 2024","11576","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Mon Oct 21 01:53:01 GMT 2024","Mon Oct 21 01:53:07 GMT 2024","5607","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 01:52:06 GMT 2024","Mon Oct 21 01:52:12 GMT 2024","5385","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Mon Oct 21 01:58:17 GMT 2024","Mon Oct 21 01:58:40 GMT 2024","23094","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Mon Oct 21 01:57:09 GMT 2024","Mon Oct 21 01:57:19 GMT 2024","10532","tests","test_cart","","","","Изменение количества товара через счетчик",""
"passed","Mon Oct 21 01:53:46 GMT 2024","Mon Oct 21 01:54:13 GMT 2024","27006","tests","test_cart","","","","Переход в чек-аут",""
"passed","Mon Oct 21 01:59:05 GMT 2024","Mon Oct 21 01:59:26 GMT 2024","21105","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Mon Oct 21 02:01:37 GMT 2024","Mon Oct 21 02:02:16 GMT 2024","38782","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
