"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 12:33:46 GMT 2024","Sun Sep 15 12:34:07 GMT 2024","20797","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Sun Sep 15 12:31:38 GMT 2024","Sun Sep 15 12:31:50 GMT 2024","11409","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"skipped","Sun Sep 15 12:35:12 GMT 2024","Sun Sep 15 12:35:12 GMT 2024","0","tests","test_create_order","","","","test_add_to_cart_from_listing[chromium]",""
"passed","Sun Sep 15 12:26:52 GMT 2024","Sun Sep 15 12:27:13 GMT 2024","21502","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Sun Sep 15 12:35:03 GMT 2024","Sun Sep 15 12:35:12 GMT 2024","9174","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Sun Sep 15 12:32:26 GMT 2024","Sun Sep 15 12:32:36 GMT 2024","10151","tests","test_cart","","","","Активация подсказки",""
"passed","Sun Sep 15 12:29:09 GMT 2024","Sun Sep 15 12:29:19 GMT 2024","10464","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Sun Sep 15 12:21:40 GMT 2024","Sun Sep 15 12:21:44 GMT 2024","3390","tests.Heder_links","test_home","","","","test_home[chromium]",""
"passed","Sun Sep 15 12:21:53 GMT 2024","Sun Sep 15 12:21:58 GMT 2024","5080","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 12:25:59 GMT 2024","Sun Sep 15 12:26:11 GMT 2024","12350","tests","test_cart","","","","Активация блока изменения информации",""
"passed","Sun Sep 15 12:21:36 GMT 2024","Sun Sep 15 12:21:40 GMT 2024","4368","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Sun Sep 15 12:22:04 GMT 2024","Sun Sep 15 12:22:08 GMT 2024","4014","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 12:26:31 GMT 2024","Sun Sep 15 12:26:52 GMT 2024","20737","tests","test_cart","","","","Выделение части товара",""
"passed","Sun Sep 15 12:28:48 GMT 2024","Sun Sep 15 12:28:57 GMT 2024","9289","tests","test_cart","","","","Отправка на печать",""
"passed","Sun Sep 15 12:31:15 GMT 2024","Sun Sep 15 12:31:26 GMT 2024","11516","tests","test_cart","","","","Применение валидного промокода",""
"passed","Sun Sep 15 12:32:13 GMT 2024","Sun Sep 15 12:32:26 GMT 2024","12228","tests","test_cart","","","","Очистка поля 'Промокод'",""
"passed","Sun Sep 15 12:26:12 GMT 2024","Sun Sep 15 12:26:31 GMT 2024","19132","tests","test_cart","","","","Выделение всего товара",""
"passed","Sun Sep 15 12:28:14 GMT 2024","Sun Sep 15 12:28:35 GMT 2024","21540","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Sun Sep 15 12:32:36 GMT 2024","Sun Sep 15 12:32:59 GMT 2024","23096","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"passed","Sun Sep 15 12:22:08 GMT 2024","Sun Sep 15 12:22:12 GMT 2024","3813","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Sun Sep 15 12:29:32 GMT 2024","Sun Sep 15 12:29:52 GMT 2024","19764","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"broken","Sun Sep 15 12:24:08 GMT 2024","Sun Sep 15 12:24:52 GMT 2024","43190","tests","test_autorization","","","","Авторизация через mail.ru",""
