"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 30 15:49:29 GMT 2024","Mon Sep 30 15:49:48 GMT 2024","19049","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Mon Sep 30 15:43:58 GMT 2024","Mon Sep 30 15:44:03 GMT 2024","4346","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 15:45:08 GMT 2024","Mon Sep 30 15:45:16 GMT 2024","8278","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Mon Sep 30 15:44:03 GMT 2024","Mon Sep 30 15:44:09 GMT 2024","5686","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 15:43:52 GMT 2024","Mon Sep 30 15:43:58 GMT 2024","6115","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 15:49:11 GMT 2024","Mon Sep 30 15:49:29 GMT 2024","17884","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Mon Sep 30 15:44:53 GMT 2024","Mon Sep 30 15:45:01 GMT 2024","7932","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Mon Sep 30 15:46:12 GMT 2024","Mon Sep 30 15:46:33 GMT 2024","20972","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Mon Sep 30 15:44:35 GMT 2024","Mon Sep 30 15:44:39 GMT 2024","4483","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 15:45:53 GMT 2024","Mon Sep 30 15:46:12 GMT 2024","19311","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"skipped","Mon Sep 30 15:49:29 GMT 2024","Mon Sep 30 15:49:29 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"passed","Mon Sep 30 15:47:27 GMT 2024","Mon Sep 30 15:47:35 GMT 2024","8470","tests","test_cart","","","","Отправка на печать",""
"passed","Mon Sep 30 15:45:01 GMT 2024","Mon Sep 30 15:45:08 GMT 2024","6346","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Mon Sep 30 15:44:44 GMT 2024","Mon Sep 30 15:44:53 GMT 2024","9776","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Mon Sep 30 15:46:51 GMT 2024","Mon Sep 30 15:47:07 GMT 2024","15830","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Mon Sep 30 15:44:13 GMT 2024","Mon Sep 30 15:44:16 GMT 2024","3022","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"skipped","Mon Sep 30 15:45:16 GMT 2024","Mon Sep 30 15:45:16 GMT 2024","0","tests","test_cart","","","","Переход в чек-аут",""
"passed","Mon Sep 30 15:50:09 GMT 2024","Mon Sep 30 15:50:32 GMT 2024","22935","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"skipped","Mon Sep 30 15:49:29 GMT 2024","Mon Sep 30 15:49:29 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
"passed","Mon Sep 30 15:44:39 GMT 2024","Mon Sep 30 15:44:44 GMT 2024","4108","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Mon Sep 30 15:47:55 GMT 2024","Mon Sep 30 15:48:13 GMT 2024","18158","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"skipped","Mon Sep 30 15:49:29 GMT 2024","Mon Sep 30 15:49:29 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Mon Sep 30 15:47:46 GMT 2024","Mon Sep 30 15:47:55 GMT 2024","9612","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Mon Sep 30 15:44:16 GMT 2024","Mon Sep 30 15:44:21 GMT 2024","4902","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
