"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"passed","Tue Oct 01 06:34:36 GMT 2024","Tue Oct 01 06:34:57 GMT 2024","20492","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Активация подсказки",""
"passed","Tue Oct 01 06:28:46 GMT 2024","Tue Oct 01 06:28:56 GMT 2024","10092","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Tue Oct 01 06:34:57 GMT 2024","Tue Oct 01 06:35:06 GMT 2024","8992","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Tue Oct 01 06:32:32 GMT 2024","Tue Oct 01 06:32:51 GMT 2024","18992","tests","test_cart","","","","Отмена удаления товара",""
"passed","Tue Oct 01 06:31:21 GMT 2024","Tue Oct 01 06:31:41 GMT 2024","19856","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Активация окна изменения цены",""
"passed","Tue Oct 01 06:30:45 GMT 2024","Tue Oct 01 06:31:03 GMT 2024","18663","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
"passed","Tue Oct 01 06:29:39 GMT 2024","Tue Oct 01 06:29:58 GMT 2024","19115","tests","test_cart","","","","Выделение части товара",""
"passed","Tue Oct 01 06:31:53 GMT 2024","Tue Oct 01 06:32:02 GMT 2024","9433","tests","test_cart","","","","Изменение количества товара через счетчик",""
"passed","Tue Oct 01 06:29:58 GMT 2024","Tue Oct 01 06:30:20 GMT 2024","22098","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода",""
"passed","Tue Oct 01 06:28:15 GMT 2024","Tue Oct 01 06:28:18 GMT 2024","3278","tests.Heder_links","test_home","","","","Переход на домашнюю страницу",""
"passed","Tue Oct 01 06:28:32 GMT 2024","Tue Oct 01 06:28:37 GMT 2024","5231","tests.Heder_links","test_promos","","","","test_header_link[chromium]",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Удаление товара нажатием на крестик (Окно изменения цены)",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Tue Oct 01 06:29:05 GMT 2024","Tue Oct 01 06:29:11 GMT 2024","6470","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Tue Oct 01 06:27:55 GMT 2024","Tue Oct 01 06:28:01 GMT 2024","6043","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Tue Oct 01 06:28:01 GMT 2024","Tue Oct 01 06:28:06 GMT 2024","4899","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Tue Oct 01 06:28:42 GMT 2024","Tue Oct 01 06:28:46 GMT 2024","3712","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Tue Oct 01 06:28:11 GMT 2024","Tue Oct 01 06:28:15 GMT 2024","3750","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Tue Oct 01 06:31:03 GMT 2024","Tue Oct 01 06:31:21 GMT 2024","18019","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Tue Oct 01 06:29:11 GMT 2024","Tue Oct 01 06:29:21 GMT 2024","9408","tests","test_cart","","","","Открытие модального окна авторизации",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Отмена промокода",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"passed","Tue Oct 01 06:31:41 GMT 2024","Tue Oct 01 06:31:53 GMT 2024","11295","tests","test_cart","","","","Отправка на печать",""
"passed","Tue Oct 01 06:32:13 GMT 2024","Tue Oct 01 06:32:32 GMT 2024","18661","tests","test_cart","","","","Удаление всего товара (Корзина)",""
"passed","Tue Oct 01 06:28:56 GMT 2024","Tue Oct 01 06:29:05 GMT 2024","8787","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Tue Oct 01 06:28:27 GMT 2024","Tue Oct 01 06:28:31 GMT 2024","4768","tests.Heder_links","test_news","","","","test_header_link[chromium]",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Очистка поля 'Промокод'",""
"passed","Tue Oct 01 06:32:02 GMT 2024","Tue Oct 01 06:32:13 GMT 2024","10641","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Tue Oct 01 06:34:16 GMT 2024","Tue Oct 01 06:34:36 GMT 2024","19956","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
"passed","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:34:16 GMT 2024","23015","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Tue Oct 01 06:33:34 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","19126","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Вернутся в корзину через кнопку 'Вернутся в корзину'",""
"passed","Tue Oct 01 06:28:18 GMT 2024","Tue Oct 01 06:28:22 GMT 2024","4389","tests.Heder_links","test_how-to-order","","","","test_header_link[chromium]",""
"passed","Tue Oct 01 06:28:06 GMT 2024","Tue Oct 01 06:28:11 GMT 2024","4331","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"skipped","Tue Oct 01 06:33:53 GMT 2024","Tue Oct 01 06:33:53 GMT 2024","0","tests","test_cart","","","","Закрытие блока изменения информации",""
"skipped","Tue Oct 01 06:35:06 GMT 2024","Tue Oct 01 06:35:06 GMT 2024","0","tests","test_create_order","","","","test_create_order[chromium]",""
"passed","Tue Oct 01 06:32:51 GMT 2024","Tue Oct 01 06:33:13 GMT 2024","22024","tests","test_cart","","","","Переход с пустой корзины 'На главную'",""
"passed","Tue Oct 01 06:29:21 GMT 2024","Tue Oct 01 06:29:39 GMT 2024","17536","tests","test_cart","","","","Выделение всего товара",""
"passed","Tue Oct 01 06:28:37 GMT 2024","Tue Oct 01 06:28:42 GMT 2024","5269","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"skipped","Tue Oct 01 06:29:21 GMT 2024","Tue Oct 01 06:29:21 GMT 2024","0","tests","test_cart","","","","Переход в чек-аут",""
"passed","Tue Oct 01 06:30:20 GMT 2024","Tue Oct 01 06:30:45 GMT 2024","24628","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Tue Oct 01 06:33:13 GMT 2024","Tue Oct 01 06:33:34 GMT 2024","20942","tests","test_cart","","","","Активация окна авторизации в пустой корзине",""
"passed","Tue Oct 01 06:28:22 GMT 2024","Tue Oct 01 06:28:27 GMT 2024","4200","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"skipped","Tue Oct 01 06:29:11 GMT 2024","Tue Oct 01 06:29:11 GMT 2024","0","tests","test_autorization","","","","Авторизация через mail.ru",""
