"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 12:32:06 GMT 2024","Fri Sep 13 12:32:17 GMT 2024","11397","tests","test_cart","","","","Применение невалидного промокода",""
"passed","Fri Sep 13 12:27:51 GMT 2024","Fri Sep 13 12:28:15 GMT 2024","24182","tests","test_cart","","","","Удаление товара нажатием на кнопку 'Удалить'",""
"passed","Fri Sep 13 12:28:53 GMT 2024","Fri Sep 13 12:29:14 GMT 2024","21178","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Чек-бокс)",""
"passed","Fri Sep 13 12:31:36 GMT 2024","Fri Sep 13 12:31:55 GMT 2024","18466","tests","test_cart","","","","Если товар не выбран кнопка 'Оформить заказ' не активна",""
"passed","Fri Sep 13 12:35:28 GMT 2024","Fri Sep 13 12:35:40 GMT 2024","11395","tests","test_cart_test_fir_test_IT","","","","Активация блока изменения информации",""
"passed","Fri Sep 13 12:32:28 GMT 2024","Fri Sep 13 12:32:39 GMT 2024","10722","tests","test_cart","","","","Применение валидного промокода к неподходящему товару",""
"passed","Fri Sep 13 12:29:49 GMT 2024","Fri Sep 13 12:29:59 GMT 2024","10515","tests","test_cart","","","","Изменение цены в блоке калькуляции по части позиций (Счетчик)",""
"passed","Fri Sep 13 12:34:43 GMT 2024","Fri Sep 13 12:35:07 GMT 2024","23094","tests","test_cart","","","","Удаление товара нажатием на крестик (Блок 'Недоступно для заказа')",""
"passed","Fri Sep 13 12:21:54 GMT 2024","Fri Sep 13 12:22:01 GMT 2024","7464","tests.Heder_links","test_blogs","","","","test_header_link[chromium]",""
"passed","Fri Sep 13 12:22:42 GMT 2024","Fri Sep 13 12:22:46 GMT 2024","3871","tests.Heder_links","test_warranty","","","","test_header_link[chromium]",""
"passed","Fri Sep 13 12:33:03 GMT 2024","Fri Sep 13 12:33:13 GMT 2024","10240","tests","test_cart","","","","Активация подсказки",""
"skipped","Fri Sep 13 12:35:49 GMT 2024","Fri Sep 13 12:35:49 GMT 2024","0","tests","test_create_order","","","","test_add_to_cart_from_listing[chromium]",""
"passed","Fri Sep 13 12:27:30 GMT 2024","Fri Sep 13 12:27:51 GMT 2024","21125","tests","test_cart","","","","Число рядом с кнопкой удалить",""
"passed","Fri Sep 13 12:22:01 GMT 2024","Fri Sep 13 12:22:06 GMT 2024","4572","tests.Heder_links","test_brands","","","","test_header_link[chromium]",""
"passed","Fri Sep 13 12:22:10 GMT 2024","Fri Sep 13 12:22:14 GMT 2024","3882","tests.Heder_links","test_dostavka-oplata","","","","test_header_link2[chromium]",""
"passed","Fri Sep 13 12:35:07 GMT 2024","Fri Sep 13 12:35:28 GMT 2024","21530","tests","test_cart","","","","Удаление всего товара в блоке (Блок 'Недоступно для заказа')",""
"passed","Fri Sep 13 12:34:23 GMT 2024","Fri Sep 13 12:34:43 GMT 2024","20442","tests","test_cart","","","","Активация блока 'Недоступно для заказа'",""
"passed","Fri Sep 13 12:26:48 GMT 2024","Fri Sep 13 12:27:07 GMT 2024","19234","tests","test_cart","","","","Выделение всего товара",""
"passed","Fri Sep 13 12:27:07 GMT 2024","Fri Sep 13 12:27:30 GMT 2024","22550","tests","test_cart","","","","Выделение части товара",""
"broken","Fri Sep 13 12:24:08 GMT 2024","Fri Sep 13 12:24:44 GMT 2024","36301","tests","test_add_to_cart","","","","Добавление товара из поиска",""
"passed","Fri Sep 13 12:22:23 GMT 2024","Fri Sep 13 12:22:28 GMT 2024","4750","tests.Heder_links","test_krug","","","","test_header_link[chromium]",""
"passed","Fri Sep 13 12:25:27 GMT 2024","Fri Sep 13 12:25:38 GMT 2024","10469","tests","test_cart","","","","Открытие модального окна авторизации",""
"passed","Fri Sep 13 12:29:27 GMT 2024","Fri Sep 13 12:29:37 GMT 2024","9597","tests","test_cart","","","","Отправка на печать",""
"passed","Fri Sep 13 12:28:34 GMT 2024","Fri Sep 13 12:28:53 GMT 2024","18562","tests","test_cart","","","","Изменение цены в блоке калькуляции по всем позициям",""
"passed","Fri Sep 13 12:22:14 GMT 2024","Fri Sep 13 12:22:18 GMT 2024","3601","tests.Heder_links","test_home","","","","test_home[chromium]",""
"broken","Fri Sep 13 12:22:46 GMT 2024","Fri Sep 13 12:23:28 GMT 2024","41575","tests","test_add_to_cart","","","","Добавление товара из листинга",""
"passed","Fri Sep 13 12:29:37 GMT 2024","Fri Sep 13 12:29:49 GMT 2024","11425","tests","test_cart","","","","Изменение количества товара через счетчик",""
"passed","Fri Sep 13 12:22:37 GMT 2024","Fri Sep 13 12:22:42 GMT 2024","4635","tests.Heder_links","test_video","","","","test_header_link[chromium]",""
"passed","Fri Sep 13 12:32:18 GMT 2024","Fri Sep 13 12:32:28 GMT 2024","10707","tests","test_cart","","","","Раскрытие блока 'Промокод'",""
"passed","Fri Sep 13 12:34:00 GMT 2024","Fri Sep 13 12:34:23 GMT 2024","22926","tests","test_cart","","","","Вернутся в корзину через нажатие на пространство вне окна",""
"passed","Fri Sep 13 12:35:40 GMT 2024","Fri Sep 13 12:35:49 GMT 2024","9518","tests","test_cart_test_fir_test_IT","","","","Открытие модального окна авторизации",""
"passed","Fri Sep 13 12:22:06 GMT 2024","Fri Sep 13 12:22:10 GMT 2024","4610","tests.Heder_links","test_contacts","","","","test_header_link[chromium]",""
"broken","Fri Sep 13 12:23:28 GMT 2024","Fri Sep 13 12:24:07 GMT 2024","39474","tests","test_add_to_cart","","","","Добавление товара из корзины",""
"passed","Fri Sep 13 12:30:33 GMT 2024","Fri Sep 13 12:30:53 GMT 2024","19756","tests","test_cart","","","","Отмена удаления товара",""
"broken","Fri Sep 13 12:25:38 GMT 2024","Fri Sep 13 12:26:33 GMT 2024","55284","tests","test_cart","","","","Переход в чек-аут",""
"passed","Fri Sep 13 12:28:16 GMT 2024","Fri Sep 13 12:28:34 GMT 2024","18761","tests","test_cart","","","","Удаление товара нажатием на крестик (Корзина)",""
